"utterance","item","speaker_belief","prob"
"know-dances-?","Zoe_L","uncertain",0.0227650349789148
"know-doesnt_dance-?","Charley_H","dances",0.371599162943797
"know-doesnt_dance-?","Charley_H","doesnt_dance",0.579983220184603
"know-doesnt_dance-?","Charley_H","uncertain",0.0484176168716004
"know-doesnt_dance-?","Charley_L","dances",0.00725632327397044
"know-doesnt_dance-?","Charley_L","doesnt_dance",0.962474466235301
"know-doesnt_dance-?","Charley_L","uncertain",0.0302692104907287
"know-doesnt_dance-?","Danny_H","dances",0.208480077780254
"know-doesnt_dance-?","Danny_H","doesnt_dance",0.54227029852308
"know-doesnt_dance-?","Danny_H","uncertain",0.249249623696666
"know-doesnt_dance-?","Danny_L","dances",0.0102997994717855
"know-doesnt_dance-?","Danny_L","doesnt_dance",0.965705688556196
"know-doesnt_dance-?","Danny_L","uncertain",0.023994511972019
"know-doesnt_dance-?","Emily_H","dances",0.0340395878895283
"know-doesnt_dance-?","Emily_H","doesnt_dance",0.857362012318965
"know-doesnt_dance-?","Emily_H","uncertain",0.108598399791507
"know-doesnt_dance-?","Emily_L","dances",0.00711561508478254
"know-doesnt_dance-?","Emily_L","doesnt_dance",0.981454684821837
"know-doesnt_dance-?","Emily_L","uncertain",0.01142970009338
"know-doesnt_dance-?","Emma_H","dances",0.180803585949507
"know-doesnt_dance-?","Emma_H","doesnt_dance",0.690938166285239
"know-doesnt_dance-?","Emma_H","uncertain",0.128258247765254
"know-doesnt_dance-?","Emma_L","dances",0.0154058591189223
"know-doesnt_dance-?","Emma_L","doesnt_dance",0.957500361116753
"know-doesnt_dance-?","Emma_L","uncertain",0.0270937797643244
"know-doesnt_dance-?","Frank_H","dances",0.136659562071989
"know-doesnt_dance-?","Frank_H","doesnt_dance",0.628620695040024
"know-doesnt_dance-?","Frank_H","uncertain",0.234719742887987
"know-doesnt_dance-?","Frank_L","dances",0.0125948621683931
"know-doesnt_dance-?","Frank_L","doesnt_dance",0.98028560706382
"know-doesnt_dance-?","Frank_L","uncertain",0.00711953076778761
"know-doesnt_dance-?","Grace_H","dances",0.32867803389712
"know-doesnt_dance-?","Grace_H","doesnt_dance",0.593138059192458
"know-doesnt_dance-?","Grace_H","uncertain",0.0781839069104216
"know-doesnt_dance-?","Grace_L","dances",0.0154882713080044
"know-doesnt_dance-?","Grace_L","doesnt_dance",0.968223010463683
"know-doesnt_dance-?","Grace_L","uncertain",0.0162887182283125
"know-doesnt_dance-?","Isabella_H","dances",0.0219393532103697
"know-doesnt_dance-?","Isabella_H","doesnt_dance",0.786356554055676
"know-doesnt_dance-?","Isabella_H","uncertain",0.191704092733954
"know-doesnt_dance-?","Isabella_L","dances",0.0100939371374666
"know-doesnt_dance-?","Isabella_L","doesnt_dance",0.98154972182262
"know-doesnt_dance-?","Isabella_L","uncertain",0.00835634103991415
"know-doesnt_dance-?","Jackson_H","dances",0.244466562367776
"know-doesnt_dance-?","Jackson_H","doesnt_dance",0.702313276884704
"know-doesnt_dance-?","Jackson_H","uncertain",0.0532201607475213
"know-doesnt_dance-?","Jackson_L","dances",0.00988415484909708
"know-doesnt_dance-?","Jackson_L","doesnt_dance",0.979524337717938
"know-doesnt_dance-?","Jackson_L","uncertain",0.0105915074329644
"know-doesnt_dance-?","Jayden_H","dances",0.116119993447713
"know-doesnt_dance-?","Jayden_H","doesnt_dance",0.769556883625119
"know-doesnt_dance-?","Jayden_H","uncertain",0.114323122927168
"know-doesnt_dance-?","Jayden_L","dances",0.0153902919175586
"know-doesnt_dance-?","Jayden_L","doesnt_dance",0.973300428617043
"know-doesnt_dance-?","Jayden_L","uncertain",0.0113092794653982
"know-doesnt_dance-?","Jon_H","dances",0.235574719373995
"know-doesnt_dance-?","Jon_H","doesnt_dance",0.707206847150199
"know-doesnt_dance-?","Jon_H","uncertain",0.0572184334758052
"know-doesnt_dance-?","Jon_L","dances",0.0146731740664116
"know-doesnt_dance-?","Jon_L","doesnt_dance",0.973041446984054
"know-doesnt_dance-?","Jon_L","uncertain",0.0122853789495349
"know-doesnt_dance-?","Josh_H","dances",0.0411034187996607
"know-doesnt_dance-?","Josh_H","doesnt_dance",0.856669018642982
"know-doesnt_dance-?","Josh_H","uncertain",0.102227562557358
"know-doesnt_dance-?","Josh_L","dances",0.0101948226423845
"know-doesnt_dance-?","Josh_L","doesnt_dance",0.969215922789978
"know-doesnt_dance-?","Josh_L","uncertain",0.0205892545676374
"know-doesnt_dance-?","Josie_H","dances",0.227261795502355
"know-doesnt_dance-?","Josie_H","doesnt_dance",0.631993676719359
"know-doesnt_dance-?","Josie_H","uncertain",0.140744527778287
"know-doesnt_dance-?","Josie_L","dances",0.00885155295397293
"know-doesnt_dance-?","Josie_L","doesnt_dance",0.979069203490357
"know-doesnt_dance-?","Josie_L","uncertain",0.0120792435556704
"know-doesnt_dance-?","Julian_H","dances",0.0718412320601994
"know-doesnt_dance-?","Julian_H","doesnt_dance",0.745713852816449
"know-doesnt_dance-?","Julian_H","uncertain",0.182444915123351
"know-doesnt_dance-?","Julian_L","dances",0.00724015749206931
"know-doesnt_dance-?","Julian_L","doesnt_dance",0.942846335616947
"know-doesnt_dance-?","Julian_L","uncertain",0.0499135068909828
"know-doesnt_dance-?","Mary_H","dances",0.194322845102704
"know-doesnt_dance-?","Mary_H","doesnt_dance",0.78591707274388
"know-doesnt_dance-?","Mary_H","uncertain",0.0197600821534159
"know-doesnt_dance-?","Mary_L","dances",0.0111187557289502
"know-doesnt_dance-?","Mary_L","doesnt_dance",0.975259625638986
"know-doesnt_dance-?","Mary_L","uncertain",0.0136216186320631
"know-doesnt_dance-?","Olivia_H","dances",0.125599736226084
"know-doesnt_dance-?","Olivia_H","doesnt_dance",0.83713792161658
"know-doesnt_dance-?","Olivia_H","uncertain",0.0372623421573352
"know-doesnt_dance-?","Olivia_L","dances",0.0135642081118685
"know-doesnt_dance-?","Olivia_L","doesnt_dance",0.97331828978416
"know-doesnt_dance-?","Olivia_L","uncertain",0.0131175021039715
"know-doesnt_dance-?","Owen_H","dances",0.234415604672735
"know-doesnt_dance-?","Owen_H","doesnt_dance",0.679355137088539
"know-doesnt_dance-?","Owen_H","uncertain",0.0862292582387254
"know-doesnt_dance-?","Owen_L","dances",0.0169174167131548
"know-doesnt_dance-?","Owen_L","doesnt_dance",0.965764702140656
"know-doesnt_dance-?","Owen_L","uncertain",0.0173178811461891
"know-doesnt_dance-?","Tony_H","dances",0.28393302816496
"know-doesnt_dance-?","Tony_H","doesnt_dance",0.57176665057595
"know-doesnt_dance-?","Tony_H","uncertain",0.14430032125909
"know-doesnt_dance-?","Tony_L","dances",0.0127577519133918
"know-doesnt_dance-?","Tony_L","doesnt_dance",0.974549896494081
"know-doesnt_dance-?","Tony_L","uncertain",0.0126923515925276
"know-doesnt_dance-?","Zoe_H","dances",0.294423032162217
"know-doesnt_dance-?","Zoe_H","doesnt_dance",0.599445400876493
"know-doesnt_dance-?","Zoe_H","uncertain",0.10613156696129
"know-doesnt_dance-?","Zoe_L","dances",0.0139497064741687
"know-doesnt_dance-?","Zoe_L","doesnt_dance",0.977108611477863
"know-doesnt_dance-?","Zoe_L","uncertain",0.00894168204796839
"think-dances-?","Charley_H","dances",0.926909137890438
"think-dances-?","Charley_H","doesnt_dance",0.0183354314305557
"think-dances-?","Charley_H","uncertain",0.0547554306790066
"think-dances-?","Charley_L","dances",0.0139658085963596
"think-dances-?","Charley_L","doesnt_dance",0.819609505804604
"think-dances-?","Charley_L","uncertain",0.166424685599037
"think-dances-?","Danny_H","dances",0.659979035570678
"think-dances-?","Danny_H","doesnt_dance",0.0292530048659099
"think-dances-?","Danny_H","uncertain",0.310767959563412
"think-dances-?","Danny_L","dances",0.017907276210362
"think-dances-?","Danny_L","doesnt_dance",0.853792702357302
"think-dances-?","Danny_L","uncertain",0.128300021432336
"think-dances-?","Emily_H","dances",0.236874457312925
"think-dances-?","Emily_H","doesnt_dance",0.268631311353156
"think-dances-?","Emily_H","uncertain",0.494494231333919
"think-dances-?","Emily_L","dances",0.00569726525111012
"think-dances-?","Emily_L","doesnt_dance",0.951457815336253
"think-dances-?","Emily_L","uncertain",0.0428449194126368
"think-dances-?","Emma_H","dances",0.728729084341434
"think-dances-?","Emma_H","doesnt_dance",0.0476423952442689
"think-dances-?","Emma_H","uncertain",0.223628520414297
"think-dances-?","Emma_L","dances",0.0399116770547357
"think-dances-?","Emma_L","doesnt_dance",0.793315367160981
"think-dances-?","Emma_L","uncertain",0.166772955784283
"think-dances-?","Frank_H","dances",0.557992744265045
"think-dances-?","Frank_H","doesnt_dance",0.0508609959939644
"think-dances-?","Frank_H","uncertain",0.391146259740991
"think-dances-?","Frank_L","dances",0.0103638457884227
"think-dances-?","Frank_L","doesnt_dance",0.962798133446087
"think-dances-?","Frank_L","uncertain",0.0268380207654901
"think-dances-?","Grace_H","dances",0.885860498833068
"think-dances-?","Grace_H","doesnt_dance",0.0214624989985596
"think-dances-?","Grace_H","uncertain",0.0926770021683727
"think-dances-?","Grace_L","dances",0.0243000668325576
"think-dances-?","Grace_L","doesnt_dance",0.891475377366703
"think-dances-?","Grace_L","uncertain",0.0842245558007393
"think-dances-?","Isabella_H","dances",0.132858935193953
"think-dances-?","Isabella_H","doesnt_dance",0.20167190455481
"think-dances-?","Isabella_H","uncertain",0.665469160251238
"think-dances-?","Isabella_L","dances",0.0079231568224662
"think-dances-?","Isabella_L","doesnt_dance",0.961264994729634
"think-dances-?","Isabella_L","uncertain",0.0308118484478996
"think-dances-?","Jackson_H","dances",0.875268736166053
"think-dances-?","Jackson_H","doesnt_dance",0.0362426556406475
"think-dances-?","Jackson_H","uncertain",0.0884886081932991
"think-dances-?","Jackson_L","dances",0.00860432485222432
"think-dances-?","Jackson_L","doesnt_dance",0.950050701027311
"think-dances-?","Jackson_L","uncertain",0.0413449741204649
"think-dances-?","Jayden_H","dances",0.625923983606483
"think-dances-?","Jayden_H","doesnt_dance",0.0871348032141979
"think-dances-?","Jayden_H","uncertain",0.286941213179319
"think-dances-?","Jayden_L","dances",0.0182029684446261
"think-dances-?","Jayden_L","doesnt_dance",0.930398958672593
"think-dances-?","Jayden_L","uncertain",0.0513980728827806
"think-dances-?","Jon_H","dances",0.864693411762925
"think-dances-?","Jon_H","doesnt_dance",0.0380685853064393
"think-dances-?","Jon_H","uncertain",0.0972380029306353
"think-dances-?","Jon_L","dances",0.017669828445024
"think-dances-?","Jon_L","doesnt_dance",0.925996862317452
"think-dances-?","Jon_L","uncertain",0.056333309237524
"think-dances-?","Josh_H","dances",0.292213108036145
"think-dances-?","Josh_H","doesnt_dance",0.249621936971254
"think-dances-?","Josh_H","uncertain",0.458164954992601
"think-dances-?","Josh_L","dances",0.0150153472676773
"think-dances-?","Josh_L","doesnt_dance",0.88176762688896
"think-dances-?","Josh_L","uncertain",0.103217025843363
"think-dances-?","Josie_H","dances",0.766628373685107
"think-dances-?","Josie_H","doesnt_dance",0.0336194743021819
"think-dances-?","Josie_H","uncertain",0.199752152012711
"think-dances-?","Josie_L","dances",0.00792131930503494
"think-dances-?","Josie_L","doesnt_dance",0.944154136870637
"think-dances-?","Josie_L","uncertain",0.0479245438243279
"think-dances-?","Julian_H","dances",0.407581901832798
"think-dances-?","Julian_H","doesnt_dance",0.111380597138197
"think-dances-?","Julian_H","uncertain",0.481037501029005
"think-dances-?","Julian_L","dances",0.0241089025467412
"think-dances-?","Julian_L","doesnt_dance",0.671504598744436
"think-dances-?","Julian_L","uncertain",0.304386498708823
"think-dances-?","Mary_H","dances",0.897412951300194
"think-dances-?","Mary_H","doesnt_dance",0.0553156800167109
"think-dances-?","Mary_H","uncertain",0.0472713686830946
"think-dances-?","Mary_L","dances",0.0120223975560282
"think-dances-?","Mary_L","doesnt_dance",0.928613067234464
"think-dances-?","Mary_L","uncertain",0.0593645352095077
"think-dances-?","Olivia_H","dances",0.772951555910382
"think-dances-?","Olivia_H","doesnt_dance",0.10270081182394
"think-dances-?","Olivia_H","uncertain",0.124347632265678
"think-dances-?","Olivia_L","dances",0.0161554008392978
"think-dances-?","Olivia_L","doesnt_dance",0.923998100835841
"think-dances-?","Olivia_L","uncertain",0.0598464983248615
"think-dances-?","Owen_H","dances",0.828469671247151
"think-dances-?","Owen_H","doesnt_dance",0.036145246046803
"think-dances-?","Owen_H","uncertain",0.135385082706046
"think-dances-?","Owen_L","dances",0.0303289161270749
"think-dances-?","Owen_L","doesnt_dance",0.874923867142085
"think-dances-?","Owen_L","uncertain",0.0947472167308395
"think-dances-?","Tony_H","dances",0.805930164430312
"think-dances-?","Tony_H","doesnt_dance",0.0238092486621211
"think-dances-?","Tony_H","uncertain",0.170260586907567
"think-dances-?","Tony_L","dances",0.0142499123258216
"think-dances-?","Tony_L","doesnt_dance",0.929602889879871
"think-dances-?","Tony_L","uncertain",0.0561471977943076
"think-dances-?","Zoe_H","dances",0.8449526077007
"think-dances-?","Zoe_H","doesnt_dance",0.0243557418530215
"think-dances-?","Zoe_H","uncertain",0.130691650446279
"think-dances-?","Zoe_L","dances",0.0134648035888916
"think-dances-?","Zoe_L","doesnt_dance",0.949850348325536
"think-dances-?","Zoe_L","uncertain",0.0366848480855724
"think-doesnt_dance-?","Charley_H","dances",0.950572665161502
"think-doesnt_dance-?","Charley_H","doesnt_dance",0.0201986329266156
"think-doesnt_dance-?","Charley_H","uncertain",0.0292287019118825
"think-doesnt_dance-?","Charley_L","dances",0.30006499406454
"think-doesnt_dance-?","Charley_L","doesnt_dance",0.460555188651985
"think-doesnt_dance-?","Charley_L","uncertain",0.239379817283475
"think-doesnt_dance-?","Danny_H","dances",0.694318924281139
"think-doesnt_dance-?","Danny_H","doesnt_dance",0.0196542129290146
"think-doesnt_dance-?","Danny_H","uncertain",0.286026862789846
"think-doesnt_dance-?","Danny_L","dances",0.383289366181633
"think-doesnt_dance-?","Danny_L","doesnt_dance",0.449404303979673
"think-doesnt_dance-?","Danny_L","uncertain",0.167306329838694
"think-doesnt_dance-?","Emily_H","dances",0.499864744978348
"think-doesnt_dance-?","Emily_H","doesnt_dance",0.0969774088824562
"think-doesnt_dance-?","Emily_H","uncertain",0.403157846139195
"think-doesnt_dance-?","Emily_L","dances",0.254694925691397
"think-doesnt_dance-?","Emily_L","doesnt_dance",0.671087399876521
"think-doesnt_dance-?","Emily_L","uncertain",0.0742176744320819
"think-doesnt_dance-?","Emma_H","dances",0.800405926446036
"think-doesnt_dance-?","Emma_H","doesnt_dance",0.0317494964779978
"think-doesnt_dance-?","Emma_H","uncertain",0.167844577075965
"think-doesnt_dance-?","Emma_L","dances",0.501503905880956
"think-doesnt_dance-?","Emma_L","doesnt_dance",0.33134355675076
"think-doesnt_dance-?","Emma_L","uncertain",0.167152537368284
"think-doesnt_dance-?","Frank_H","dances",0.6185162750896
"think-doesnt_dance-?","Frank_H","doesnt_dance",0.0281796419195035
"think-doesnt_dance-?","Frank_H","uncertain",0.353304082990896
"think-doesnt_dance-?","Frank_L","dances",0.380545114207381
"think-doesnt_dance-?","Frank_L","doesnt_dance",0.580873314179387
"think-doesnt_dance-?","Frank_L","uncertain",0.0385815716132324
"think-doesnt_dance-?","Grace_H","dances",0.920441747679333
"think-doesnt_dance-?","Grace_H","doesnt_dance",0.0212361055598813
"think-doesnt_dance-?","Grace_H","uncertain",0.0583221467607858
"think-doesnt_dance-?","Grace_L","dances",0.487353176094576
